granularite,datum,Year,Month,Weekday Name,Hour,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06
Hourly,2017-05-24 11:00:00,2017,5,Wednesday,11,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
Hourly,2017-05-24 12:00:00,2017,5,Wednesday,12,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-24 13:00:00,2017,5,Wednesday,13,0.34,0.33,0.0,1.0,2.0,0.0,0.0,0.5
Hourly,2017-05-24 14:00:00,2017,5,Wednesday,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-24 15:00:00,2017,5,Wednesday,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2
Hourly,2017-05-24 16:00:00,2017,5,Wednesday,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2017-05-24 17:00:00,2017,5,Wednesday,17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Hourly,2017-05-24 18:00:00,2017,5,Wednesday,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Hourly,2017-05-24 19:00:00,2017,5,Wednesday,19,0.0,0.34,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2017-05-24 20:00:00,2017,5,Wednesday,20,2.0,0.34,0.0,2.2,0.0,0.0,0.0,1.01
Hourly,2017-05-24 21:00:00,2017,5,Wednesday,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-24 22:00:00,2017,5,Wednesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-24 23:00:00,2017,5,Wednesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 00:00:00,2017,5,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 01:00:00,2017,5,Thursday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 02:00:00,2017,5,Thursday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 03:00:00,2017,5,Thursday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 04:00:00,2017,5,Thursday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 05:00:00,2017,5,Thursday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 06:00:00,2017,5,Thursday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 07:00:00,2017,5,Thursday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 08:00:00,2017,5,Thursday,8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 09:00:00,2017,5,Thursday,9,0.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 10:00:00,2017,5,Thursday,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 11:00:00,2017,5,Thursday,11,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0
Hourly,2017-05-25 12:00:00,2017,5,Thursday,12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Hourly,2017-05-25 13:00:00,2017,5,Thursday,13,2.33,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Hourly,2017-05-25 14:00:00,2017,5,Thursday,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 15:00:00,2017,5,Thursday,15,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
Hourly,2017-05-25 16:00:00,2017,5,Thursday,16,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 17:00:00,2017,5,Thursday,17,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 18:00:00,2017,5,Thursday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-05-25 19:00:00,2017,5,Thursday,19,0.0,0.68,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 20:00:00,2017,5,Thursday,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3
Hourly,2017-05-25 21:00:00,2017,5,Thursday,21,1.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 22:00:00,2017,5,Thursday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-25 23:00:00,2017,5,Thursday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 00:00:00,2017,5,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 01:00:00,2017,5,Friday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 02:00:00,2017,5,Friday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 03:00:00,2017,5,Friday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 04:00:00,2017,5,Friday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 05:00:00,2017,5,Friday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 06:00:00,2017,5,Friday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 07:00:00,2017,5,Friday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 08:00:00,2017,5,Friday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 09:00:00,2017,5,Friday,9,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
Hourly,2017-05-26 10:00:00,2017,5,Friday,10,0.0,0.33,0.0,2.0,1.0,0.0,3.0,0.0
Hourly,2017-05-26 11:00:00,2017,5,Friday,11,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2017-05-26 12:00:00,2017,5,Friday,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 13:00:00,2017,5,Friday,13,0.0,1.0,4.0,17.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 14:00:00,2017,5,Friday,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-05-26 15:00:00,2017,5,Friday,15,0.0,0.34,0.5,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 16:00:00,2017,5,Friday,16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2017-05-26 17:00:00,2017,5,Friday,17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Hourly,2017-05-26 18:00:00,2017,5,Friday,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 19:00:00,2017,5,Friday,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 20:00:00,2017,5,Friday,20,0.34,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 21:00:00,2017,5,Friday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 22:00:00,2017,5,Friday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-26 23:00:00,2017,5,Friday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 00:00:00,2017,5,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 01:00:00,2017,5,Saturday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 02:00:00,2017,5,Saturday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 03:00:00,2017,5,Saturday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 04:00:00,2017,5,Saturday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 05:00:00,2017,5,Saturday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 06:00:00,2017,5,Saturday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 07:00:00,2017,5,Saturday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 08:00:00,2017,5,Saturday,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 09:00:00,2017,5,Saturday,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 10:00:00,2017,5,Saturday,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hourly,2017-05-27 11:00:00,2017,5,Saturday,11,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hourly,2017-05-27 12:00:00,2017,5,Saturday,12,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Hourly,2017-05-27 13:00:00,2017,5,Saturday,13,0.0,0.33,0.0,11.0,1.0,0.0,0.0,1.0
Hourly,2017-05-27 14:00:00,2017,5,Saturday,14,0.33,0.066,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 15:00:00,2017,5,Saturday,15,1.0,1.0,1.0,2.4,0.0,0.0,0.0,2.0
Hourly,2017-05-27 16:00:00,2017,5,Saturday,16,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 17:00:00,2017,5,Saturday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 18:00:00,2017,5,Saturday,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Hourly,2017-05-27 19:00:00,2017,5,Saturday,19,0.0,0.165,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 20:00:00,2017,5,Saturday,20,3.0,1.33,0.0,3.0,1.0,0.0,0.0,3.0
Hourly,2017-05-27 21:00:00,2017,5,Saturday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 22:00:00,2017,5,Saturday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-27 23:00:00,2017,5,Saturday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 00:00:00,2017,5,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 01:00:00,2017,5,Sunday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 02:00:00,2017,5,Sunday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 03:00:00,2017,5,Sunday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 04:00:00,2017,5,Sunday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 05:00:00,2017,5,Sunday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 06:00:00,2017,5,Sunday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 07:00:00,2017,5,Sunday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 08:00:00,2017,5,Sunday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 09:00:00,2017,5,Sunday,9,0.0,2.2,0.25,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 10:00:00,2017,5,Sunday,10,0.0,0.34,1.0,2.0,1.0,0.0,0.0,0.0
Hourly,2017-05-28 11:00:00,2017,5,Sunday,11,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2017-05-28 12:00:00,2017,5,Sunday,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hourly,2017-05-28 13:00:00,2017,5,Sunday,13,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 14:00:00,2017,5,Sunday,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 15:00:00,2017,5,Sunday,15,0.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 16:00:00,2017,5,Sunday,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 17:00:00,2017,5,Sunday,17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 18:00:00,2017,5,Sunday,18,0.0,0.33,0.0,2.0,0.0,0.0,0.0,1.0
Hourly,2017-05-28 19:00:00,2017,5,Sunday,19,0.33,0.033,0.0,1.19,0.0,0.0,0.0,0.0
Hourly,2017-05-28 20:00:00,2017,5,Sunday,20,0.0,1.0,0.2,2.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 21:00:00,2017,5,Sunday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 22:00:00,2017,5,Sunday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-28 23:00:00,2017,5,Sunday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 00:00:00,2017,5,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 01:00:00,2017,5,Monday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 02:00:00,2017,5,Monday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 03:00:00,2017,5,Monday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 04:00:00,2017,5,Monday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 05:00:00,2017,5,Monday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 06:00:00,2017,5,Monday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 07:00:00,2017,5,Monday,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 08:00:00,2017,5,Monday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-05-29 09:00:00,2017,5,Monday,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 10:00:00,2017,5,Monday,10,0.0,0.0,0.0,9.0,1.0,2.0,0.0,1.0
Hourly,2017-05-29 11:00:00,2017,5,Monday,11,0.0,0.33,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2017-05-29 12:00:00,2017,5,Monday,12,0.0,0.66,0.0,4.0,0.0,0.0,1.0,0.0
Hourly,2017-05-29 13:00:00,2017,5,Monday,13,0.34,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Hourly,2017-05-29 14:00:00,2017,5,Monday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-05-29 15:00:00,2017,5,Monday,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-05-29 16:00:00,2017,5,Monday,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 17:00:00,2017,5,Monday,17,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 18:00:00,2017,5,Monday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 19:00:00,2017,5,Monday,19,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 20:00:00,2017,5,Monday,20,0.0,1.033,0.2,6.0,0.0,0.0,0.0,1.0
Hourly,2017-05-29 21:00:00,2017,5,Monday,21,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 22:00:00,2017,5,Monday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-29 23:00:00,2017,5,Monday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 00:00:00,2017,5,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 01:00:00,2017,5,Tuesday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 02:00:00,2017,5,Tuesday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 03:00:00,2017,5,Tuesday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 04:00:00,2017,5,Tuesday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 05:00:00,2017,5,Tuesday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 06:00:00,2017,5,Tuesday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 07:00:00,2017,5,Tuesday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 08:00:00,2017,5,Tuesday,8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 09:00:00,2017,5,Tuesday,9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 10:00:00,2017,5,Tuesday,10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Hourly,2017-05-30 11:00:00,2017,5,Tuesday,11,1.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 12:00:00,2017,5,Tuesday,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 13:00:00,2017,5,Tuesday,13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Hourly,2017-05-30 14:00:00,2017,5,Tuesday,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Hourly,2017-05-30 15:00:00,2017,5,Tuesday,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2017-05-30 16:00:00,2017,5,Tuesday,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 17:00:00,2017,5,Tuesday,17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 18:00:00,2017,5,Tuesday,18,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 19:00:00,2017,5,Tuesday,19,4.0,0.33,0.0,1.0,0.0,0.0,5.0,1.0
Hourly,2017-05-30 20:00:00,2017,5,Tuesday,20,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 21:00:00,2017,5,Tuesday,21,1.0,0.066,1.0,2.0,0.0,0.0,0.0,1.0
Hourly,2017-05-30 22:00:00,2017,5,Tuesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-30 23:00:00,2017,5,Tuesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 00:00:00,2017,5,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 01:00:00,2017,5,Wednesday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 02:00:00,2017,5,Wednesday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 03:00:00,2017,5,Wednesday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 04:00:00,2017,5,Wednesday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 05:00:00,2017,5,Wednesday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 06:00:00,2017,5,Wednesday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 07:00:00,2017,5,Wednesday,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 08:00:00,2017,5,Wednesday,8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2017-05-31 09:00:00,2017,5,Wednesday,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 10:00:00,2017,5,Wednesday,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hourly,2017-05-31 11:00:00,2017,5,Wednesday,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 12:00:00,2017,5,Wednesday,12,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0
Hourly,2017-05-31 13:00:00,2017,5,Wednesday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-05-31 14:00:00,2017,5,Wednesday,14,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 15:00:00,2017,5,Wednesday,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 16:00:00,2017,5,Wednesday,16,0.0,1.0,0.0,3.2,1.0,1.0,0.0,1.0
Hourly,2017-05-31 17:00:00,2017,5,Wednesday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 18:00:00,2017,5,Wednesday,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 19:00:00,2017,5,Wednesday,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 20:00:00,2017,5,Wednesday,20,0.0,0.33,1.0,2.0,2.0,0.0,1.0,0.0
Hourly,2017-05-31 21:00:00,2017,5,Wednesday,21,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
Hourly,2017-05-31 22:00:00,2017,5,Wednesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-05-31 23:00:00,2017,5,Wednesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 00:00:00,2017,6,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 01:00:00,2017,6,Thursday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 02:00:00,2017,6,Thursday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 03:00:00,2017,6,Thursday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 04:00:00,2017,6,Thursday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 05:00:00,2017,6,Thursday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 06:00:00,2017,6,Thursday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 07:00:00,2017,6,Thursday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 08:00:00,2017,6,Thursday,8,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Hourly,2017-01-06 09:00:00,2017,6,Thursday,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 10:00:00,2017,6,Thursday,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 11:00:00,2017,6,Thursday,11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Hourly,2017-01-06 12:00:00,2017,6,Thursday,12,0.0,0.66,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2017-01-06 13:00:00,2017,6,Thursday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 14:00:00,2017,6,Thursday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 15:00:00,2017,6,Thursday,15,1.34,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 16:00:00,2017,6,Thursday,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 17:00:00,2017,6,Thursday,17,0.0,0.34,0.0,1.4,0.0,0.0,0.0,0.0
Hourly,2017-01-06 18:00:00,2017,6,Thursday,18,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 19:00:00,2017,6,Thursday,19,0.0,0.33,0.0,4.0,0.0,0.0,2.0,1.0
Hourly,2017-01-06 20:00:00,2017,6,Thursday,20,0.0,0.34,0.0,1.0,2.0,0.0,0.0,0.0
Hourly,2017-01-06 21:00:00,2017,6,Thursday,21,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
Hourly,2017-01-06 22:00:00,2017,6,Thursday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-01-06 23:00:00,2017,6,Thursday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 00:00:00,2017,6,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 01:00:00,2017,6,Friday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 02:00:00,2017,6,Friday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 03:00:00,2017,6,Friday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 04:00:00,2017,6,Friday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 05:00:00,2017,6,Friday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 06:00:00,2017,6,Friday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 07:00:00,2017,6,Friday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 08:00:00,2017,6,Friday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 09:00:00,2017,6,Friday,9,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
Hourly,2017-02-06 10:00:00,2017,6,Friday,10,0.0,0.0,2.0,2.4,1.0,0.0,0.0,0.0
Hourly,2017-02-06 11:00:00,2017,6,Friday,11,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
Hourly,2017-02-06 12:00:00,2017,6,Friday,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 13:00:00,2017,6,Friday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2017-02-06 14:00:00,2017,6,Friday,14,0.33,0.0,0.0,4.0,1.0,0.0,0.0,0.0
Hourly,2017-02-06 15:00:00,2017,6,Friday,15,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Hourly,2017-02-06 16:00:00,2017,6,Friday,16,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Hourly,2017-02-06 17:00:00,2017,6,Friday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2017-02-06 18:00:00,2017,6,Friday,18,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
